ip_address,minute,requests_per_min,unique_endpoints,error_rate,avg_response_size,burst_rate,login_attempts,protocol_http,same_endpoint_ratio,attack_type,label
192.168.8.178,2026-04-02 08:43,24,8,0.033,635,6,2,1,0.068,Normal,0
192.168.4.125,2026-04-02 08:06,20,12,0.019,1374,2,0,1,0.03,Normal,0
192.168.2.238,2026-04-02 08:39,499,2,0.253,302,161,0,1,0.928,DDoS,1
192.168.2.43,2026-04-02 08:27,17,9,0.087,432,1,1,1,0.149,Normal,1
192.168.1.198,2026-04-02 08:49,60,74,0.329,1199,27,4,1,0.12,Scanning,1
192.168.7.207,2026-04-02 08:51,36,14,0.005,1282,1,2,1,0.112,Normal,0
192.168.4.181,2026-04-02 08:14,96,48,0.323,614,15,4,1,0.147,Scanning,1
192.168.1.141,2026-04-02 08:14,81,68,0.15,1289,28,4,0,0.123,Scanning,1
192.168.7.141,2026-04-02 08:11,450,1,0.235,168,127,0,1,0.821,DDoS,1
192.168.2.148,2026-04-02 08:51,11,3,0.097,688,6,2,1,0.202,Normal,0
192.168.3.14,2026-04-02 08:15,12,11,0.077,382,2,0,1,0.115,Normal,0
192.168.7.141,2026-04-02 08:20,9,2,0.02,273,4,0,1,0.175,Normal,0
192.168.9.193,2026-04-02 08:42,21,10,0.048,489,1,1,1,0.175,Normal,0
192.168.1.147,2026-04-02 08:42,33,14,0.095,853,4,0,1,0.234,Normal,0
192.168.8.174,2026-04-02 08:45,811,2,0.206,193,173,0,1,0.951,DDoS,1
192.168.9.151,2026-04-02 08:16,24,4,0.007,293,5,1,1,0.137,Normal,0
192.168.10.151,2026-04-02 08:44,42,14,0.096,405,2,2,1,0.234,Normal,0
192.168.6.46,2026-04-02 08:41,142,2,0.52,431,49,118,1,0.7,BruteForce,1
192.168.7.122,2026-04-02 08:03,745,4,0.279,122,148,0,1,0.739,DDoS,1
192.168.8.170,2026-04-02 08:52,32,9,0.061,1048,5,0,1,0.226,Normal,0
192.168.5.190,2026-04-02 08:13,1178,3,0.165,309,190,0,1,0.819,DDoS,1
192.168.2.120,2026-04-02 08:46,64,3,0.779,381,20,47,1,0.793,BruteForce,1
192.168.5.246,2026-04-02 08:20,48,11,0.022,822,1,0,1,0.207,Normal,0
192.168.4.180,2026-04-02 08:12,40,44,0.221,1509,16,5,0,0.074,Scanning,1
192.168.10.75,2026-04-02 08:50,993,4,0.082,191,144,0,1,0.829,DDoS,1
192.168.9.68,2026-04-02 08:40,9,5,0.02,1129,4,0,1,0.281,Normal,0
192.168.6.219,2026-04-02 08:12,29,14,0.076,412,9,1,1,0.064,Normal,0
192.168.6.36,2026-04-02 08:00,57,9,0.089,1423,9,1,1,0.052,Normal,0
192.168.3.120,2026-04-02 08:06,48,4,0.052,793,10,2,1,0.199,Normal,0
192.168.9.103,2026-04-02 08:23,165,2,0.426,482,23,64,1,0.603,BruteForce,1
192.168.2.75,2026-04-02 08:21,35,4,0.012,762,6,2,1,0.124,Normal,0
192.168.10.85,2026-04-02 08:13,48,9,0.057,262,2,0,1,0.084,Normal,0
192.168.6.114,2026-04-02 08:52,55,2,0.093,759,8,0,1,0.298,Normal,0
192.168.3.233,2026-04-02 08:42,51,2,0.06,581,10,2,1,0.189,Normal,0
192.168.4.230,2026-04-02 08:48,81,1,0.819,284,28,101,1,0.874,BruteForce,1
192.168.2.78,2026-04-02 08:06,58,12,0.1,1156,3,1,1,0.287,Normal,0
192.168.2.25,2026-04-02 08:29,59,14,0.089,219,3,2,1,0.194,Normal,0
192.168.4.196,2026-04-02 08:40,30,10,0.081,377,8,0,1,0.273,Normal,0
192.168.1.74,2026-04-02 08:42,57,10,0.043,847,2,1,1,0.054,Normal,0
192.168.9.59,2026-04-02 08:03,886,1,0.125,223,109,0,1,0.72,DDoS,1
192.168.1.246,2026-04-02 08:49,39,10,0.08,213,8,0,1,0.111,Normal,0
192.168.2.162,2026-04-02 08:53,548,2,0.053,171,120,0,1,0.774,DDoS,1
192.168.1.172,2026-04-02 08:42,10,9,0.038,1042,5,1,1,0.154,Normal,0
192.168.8.43,2026-04-02 08:46,50,13,0.009,1338,9,0,1,0.213,Normal,0
192.168.1.241,2026-04-02 08:42,174,3,0.441,196,35,135,1,0.991,BruteForce,1
192.168.4.42,2026-04-02 08:04,45,11,0.075,337,7,0,1,0.0,Normal,0
192.168.6.210,2026-04-02 08:47,17,13,0.076,1292,2,1,1,0.17,Normal,0
192.168.5.108,2026-04-02 08:02,167,3,0.865,176,25,114,1,0.797,BruteForce,1
192.168.10.159,2026-04-02 08:08,804,4,0.114,214,114,0,1,0.884,DDoS,1
192.168.4.25,2026-04-02 08:01,34,3,0.08,486,2,0,1,0.019,Normal,0
192.168.7.99,2026-04-02 08:03,47,14,0.082,511,8,0,1,0.038,Normal,0
192.168.4.68,2026-04-02 08:12,178,3,0.602,185,32,57,1,0.84,BruteForce,1
192.168.7.156,2026-04-02 08:48,36,14,0.096,1235,3,0,1,0.114,Normal,0
192.168.2.139,2026-04-02 08:39,19,2,0.038,1187,2,2,1,0.161,Normal,0
192.168.6.55,2026-04-02 08:23,34,11,0.08,676,9,0,1,0.116,Normal,0
192.168.7.216,2026-04-02 08:02,53,12,0.092,1332,3,1,1,0.061,Normal,0
192.168.5.221,2026-04-02 08:48,47,10,0.08,1026,1,0,1,0.17,Normal,0
192.168.10.236,2026-04-02 08:15,14,3,0.074,1001,4,2,1,0.258,Normal,0
192.168.4.234,2026-04-02 08:18,35,12,0.038,1149,4,0,1,0.116,Normal,0
192.168.1.187,2026-04-02 08:55,34,15,0.089,934,6,1,1,0.292,Normal,0
192.168.7.137,2026-04-02 08:05,47,24,0.366,1521,11,2,0,0.036,Scanning,1
192.168.1.42,2026-04-02 08:39,36,7,0.052,730,3,1,1,0.038,Normal,0
192.168.2.10,2026-04-02 08:30,54,7,0.018,984,10,2,1,0.284,Normal,0
192.168.7.95,2026-04-02 08:42,29,7,0.001,906,6,1,1,0.293,Normal,0
192.168.2.90,2026-04-02 08:43,616,1,0.188,160,108,0,1,0.767,DDoS,1
192.168.7.63,2026-04-02 08:17,7,2,0.002,1422,10,2,1,0.083,Normal,0
192.168.1.159,2026-04-02 08:32,46,2,0.074,701,9,0,1,0.046,Normal,0
192.168.9.102,2026-04-02 08:42,17,15,0.01,858,1,1,1,0.243,Normal,0
192.168.10.205,2026-04-02 08:40,368,3,0.276,263,150,0,1,0.735,DDoS,1
192.168.2.162,2026-04-02 08:30,56,2,0.047,459,3,2,1,0.287,Normal,0
192.168.8.11,2026-04-02 08:22,33,7,0.099,1348,8,1,1,0.148,Normal,0
192.168.5.145,2026-04-02 08:36,8,4,0.075,398,2,2,1,0.103,Normal,0
192.168.9.217,2026-04-02 08:29,490,4,0.185,124,195,0,1,0.819,DDoS,1
192.168.5.175,2026-04-02 08:59,50,7,0.019,1456,5,2,1,0.066,Normal,0
192.168.10.74,2026-04-02 08:30,55,12,0.086,708,2,2,1,0.032,Normal,0
192.168.7.3,2026-04-02 08:44,98,2,0.728,215,37,133,1,0.976,BruteForce,1
192.168.1.236,2026-04-02 08:29,54,7,0.035,1089,7,0,1,0.261,Normal,0
192.168.5.106,2026-04-02 08:29,38,15,0.1,663,6,2,1,0.055,Normal,0
192.168.10.40,2026-04-02 08:41,10,12,0.093,998,5,0,1,0.074,Normal,0
192.168.9.254,2026-04-02 08:52,36,12,0.022,333,4,1,1,0.177,Normal,0
192.168.7.190,2026-04-02 08:33,28,3,0.028,245,5,0,1,0.27,Normal,0
192.168.9.234,2026-04-02 08:48,56,14,0.083,1024,3,1,1,0.136,Normal,0
192.168.7.34,2026-04-02 08:43,154,44,0.125,1853,22,3,0,0.154,Scanning,1
192.168.6.230,2026-04-02 08:05,515,2,0.06,150,179,0,1,0.782,DDoS,1
192.168.6.145,2026-04-02 08:26,66,2,0.668,349,30,77,1,0.915,BruteForce,1
192.168.8.235,2026-04-02 08:16,901,3,0.26,201,138,0,1,0.892,DDoS,1
192.168.2.198,2026-04-02 08:00,104,2,0.662,411,43,92,1,0.752,BruteForce,1
192.168.2.91,2026-04-02 08:24,43,14,0.049,1473,10,1,1,0.298,Normal,1
192.168.9.154,2026-04-02 08:29,43,13,0.061,254,5,0,1,0.155,Normal,0
192.168.9.230,2026-04-02 08:34,45,11,0.012,1283,8,2,1,0.022,Normal,0
192.168.3.190,2026-04-02 08:28,608,4,0.232,220,131,0,1,0.797,DDoS,1
192.168.9.88,2026-04-02 08:06,178,3,0.455,474,49,30,1,0.638,BruteForce,1
192.168.8.14,2026-04-02 08:05,32,4,0.022,1448,8,0,1,0.116,Normal,0
192.168.6.248,2026-04-02 08:02,40,2,0.001,714,4,2,1,0.261,Normal,0
192.168.6.109,2026-04-02 08:31,52,10,0.033,1129,5,1,1,0.075,Normal,0
192.168.6.25,2026-04-02 08:39,47,51,0.313,1048,21,2,1,0.011,Scanning,1
192.168.2.122,2026-04-02 08:59,21,10,0.009,702,2,1,1,0.114,Normal,0
192.168.10.186,2026-04-02 08:52,34,11,0.037,549,9,1,1,0.247,Normal,0
192.168.2.186,2026-04-02 08:52,64,2,0.855,179,38,58,1,0.69,BruteForce,1
192.168.5.106,2026-04-02 08:22,31,2,0.045,968,10,2,1,0.179,Normal,0
192.168.8.162,2026-04-02 08:09,49,6,0.073,1428,2,0,1,0.03,Normal,0
192.168.1.159,2026-04-02 08:56,19,4,0.061,1230,2,2,1,0.171,Normal,0
192.168.6.147,2026-04-02 08:28,23,2,0.052,441,6,1,1,0.297,Normal,0
192.168.1.167,2026-04-02 08:40,7,15,0.056,1091,9,2,1,0.147,Normal,0
192.168.2.26,2026-04-02 08:10,34,14,0.051,994,2,2,1,0.296,Normal,0
192.168.8.219,2026-04-02 08:22,892,3,0.241,134,152,0,1,0.989,DDoS,1
192.168.9.71,2026-04-02 08:57,13,12,0.03,1292,2,2,1,0.192,Normal,0
192.168.5.170,2026-04-02 08:37,19,12,0.011,1280,10,0,1,0.031,Normal,0
192.168.2.102,2026-04-02 08:58,1025,2,0.155,115,144,0,1,0.71,DDoS,1
192.168.10.234,2026-04-02 08:53,43,11,0.087,980,4,1,1,0.019,Normal,0
192.168.3.171,2026-04-02 08:05,22,2,0.049,648,4,0,1,0.132,Normal,0
192.168.3.83,2026-04-02 08:47,87,2,0.499,253,41,49,1,0.737,BruteForce,1
192.168.2.24,2026-04-02 08:43,32,3,0.074,963,3,2,1,0.018,Normal,0
192.168.9.237,2026-04-02 08:02,723,4,0.263,222,183,0,1,0.747,DDoS,1
192.168.7.117,2026-04-02 08:19,163,24,0.209,1994,18,0,1,0.13,Scanning,1
192.168.3.53,2026-04-02 08:00,426,1,0.255,232,93,0,1,0.891,DDoS,1
192.168.7.218,2026-04-02 08:23,155,63,0.273,346,26,1,1,0.1,Scanning,1
192.168.2.145,2026-04-02 08:19,16,4,0.003,937,7,1,1,0.073,Normal,0
192.168.7.150,2026-04-02 08:24,158,3,0.495,235,56,74,1,0.693,BruteForce,1
192.168.9.163,2026-04-02 08:29,406,3,0.052,275,197,0,1,0.726,DDoS,1
192.168.10.59,2026-04-02 08:11,51,7,0.072,1334,4,1,1,0.081,Normal,0
192.168.9.67,2026-04-02 08:39,1115,4,0.076,300,141,0,1,0.949,DDoS,1
192.168.1.234,2026-04-02 08:19,88,1,0.423,208,50,62,1,0.629,BruteForce,1
192.168.3.153,2026-04-02 08:48,22,10,0.061,1262,7,0,1,0.204,Normal,0
192.168.10.235,2026-04-02 08:03,180,68,0.349,613,25,2,0,0.121,Scanning,1
192.168.1.53,2026-04-02 08:11,38,14,0.057,858,3,2,1,0.253,Normal,0
192.168.10.186,2026-04-02 08:26,1035,4,0.113,222,185,0,1,0.916,DDoS,1
192.168.2.246,2026-04-02 08:10,71,62,0.396,672,14,4,0,0.049,Scanning,1
192.168.10.219,2026-04-02 08:19,96,29,0.353,1822,18,3,0,0.088,Scanning,1
192.168.8.214,2026-04-02 08:00,39,3,0.028,889,10,0,1,0.266,Normal,0
192.168.5.153,2026-04-02 08:12,24,4,0.056,860,10,0,1,0.205,Normal,0
192.168.3.156,2026-04-02 08:53,11,4,0.048,1459,10,0,1,0.263,Normal,0
192.168.9.3,2026-04-02 08:41,47,15,0.055,412,3,1,1,0.035,Normal,0
192.168.2.92,2026-04-02 08:20,37,3,0.029,817,10,0,1,0.084,Normal,0
192.168.10.8,2026-04-02 08:23,125,67,0.126,1953,27,0,0,0.186,Scanning,1
192.168.9.110,2026-04-02 08:04,6,10,0.078,851,8,0,1,0.219,Normal,0
192.168.6.188,2026-04-02 08:03,60,7,0.098,467,6,2,1,0.168,Normal,0
192.168.8.12,2026-04-02 08:19,8,7,0.009,832,1,1,1,0.226,Normal,0
192.168.4.70,2026-04-02 08:20,23,6,0.095,716,3,2,1,0.179,Normal,0
192.168.7.216,2026-04-02 08:07,13,6,0.054,262,8,0,1,0.089,Normal,0
192.168.3.246,2026-04-02 08:09,74,2,0.481,294,54,97,1,0.938,BruteForce,0
192.168.4.236,2026-04-02 08:02,29,12,0.011,760,9,1,1,0.296,Normal,0
192.168.3.133,2026-04-02 08:21,18,10,0.033,1179,9,1,1,0.094,Normal,0
192.168.5.144,2026-04-02 08:04,27,12,0.062,1369,5,1,1,0.083,Normal,0
192.168.2.118,2026-04-02 08:09,50,9,0.075,732,6,1,1,0.207,Normal,0
192.168.5.138,2026-04-02 08:45,28,9,0.092,427,8,0,1,0.264,Normal,0
192.168.10.5,2026-04-02 08:42,112,1,0.765,383,51,111,1,0.728,BruteForce,1
192.168.1.226,2026-04-02 08:54,36,3,0.001,567,2,2,1,0.196,Normal,0
192.168.6.171,2026-04-02 08:06,30,4,0.072,621,4,0,1,0.214,Normal,0
192.168.7.6,2026-04-02 08:36,49,11,0.024,245,2,0,1,0.129,Normal,0
192.168.5.49,2026-04-02 08:30,48,12,0.036,1311,9,1,1,0.061,Normal,0
192.168.7.248,2026-04-02 08:40,25,6,0.073,1496,8,2,1,0.235,Normal,0
192.168.1.181,2026-04-02 08:48,16,4,0.094,501,8,0,1,0.032,Normal,0
192.168.7.171,2026-04-02 08:41,35,7,0.03,440,4,2,1,0.118,Normal,0
192.168.1.163,2026-04-02 08:25,56,53,0.18,1550,17,1,1,0.122,Scanning,1
192.168.9.221,2026-04-02 08:04,197,2,0.833,208,43,59,1,0.657,BruteForce,1
192.168.1.131,2026-04-02 08:00,47,15,0.084,1349,10,2,1,0.085,Normal,0
192.168.1.192,2026-04-02 08:05,52,3,0.012,693,10,0,1,0.003,Normal,0
192.168.3.107,2026-04-02 08:59,94,69,0.311,1328,26,4,0,0.039,Scanning,1
192.168.3.217,2026-04-02 08:50,130,2,0.749,326,60,117,1,0.602,BruteForce,1
192.168.10.149,2026-04-02 08:08,1136,3,0.292,193,182,0,1,0.757,DDoS,1
192.168.2.13,2026-04-02 08:46,52,14,0.008,649,4,1,1,0.229,Normal,0
192.168.9.77,2026-04-02 08:20,374,1,0.094,263,124,0,1,0.897,DDoS,1
192.168.6.49,2026-04-02 08:26,45,15,0.082,1382,7,1,1,0.298,Normal,0
192.168.7.106,2026-04-02 08:23,102,1,0.87,493,57,118,1,0.887,BruteForce,1
192.168.7.203,2026-04-02 08:53,21,15,0.016,1070,2,0,1,0.219,Normal,0
192.168.3.121,2026-04-02 08:57,31,3,0.065,1434,5,2,1,0.167,Normal,0
192.168.9.116,2026-04-02 08:25,358,3,0.068,229,196,0,1,0.98,DDoS,1
192.168.6.192,2026-04-02 08:46,1191,2,0.199,123,178,0,1,0.732,DDoS,1
192.168.5.32,2026-04-02 08:47,526,1,0.062,362,160,0,1,0.864,DDoS,1
192.168.7.20,2026-04-02 08:09,619,3,0.168,317,198,0,1,0.728,DDoS,1
192.168.8.246,2026-04-02 08:11,47,6,0.012,1201,9,1,1,0.24,Normal,0
192.168.8.171,2026-04-02 08:17,18,2,0.082,1164,2,2,1,0.28,Normal,0
192.168.6.185,2026-04-02 08:51,132,77,0.348,471,22,4,0,0.049,Scanning,1
192.168.5.156,2026-04-02 08:34,38,4,0.096,756,4,2,1,0.274,Normal,0
192.168.8.143,2026-04-02 08:23,131,29,0.306,797,23,0,1,0.118,Scanning,1
192.168.6.43,2026-04-02 08:47,46,11,0.004,1018,6,1,1,0.032,Normal,0
192.168.6.67,2026-04-02 08:31,63,3,0.907,240,35,45,1,0.76,BruteForce,1
192.168.9.145,2026-04-02 08:53,173,3,0.891,457,23,126,1,0.686,BruteForce,1
192.168.9.2,2026-04-02 08:42,16,5,0.043,544,2,2,1,0.239,Normal,0
192.168.2.230,2026-04-02 08:20,316,4,0.09,223,86,0,1,0.945,DDoS,1
192.168.4.18,2026-04-02 08:43,22,8,0.016,829,10,2,1,0.031,Normal,0
192.168.2.140,2026-04-02 08:56,35,4,0.019,712,7,0,1,0.037,Normal,0
192.168.10.55,2026-04-02 08:02,39,12,0.055,437,4,1,1,0.168,Normal,0
192.168.2.116,2026-04-02 08:32,52,7,0.026,937,9,2,1,0.28,Normal,0
192.168.10.2,2026-04-02 08:12,5,10,0.052,1363,2,0,1,0.076,Normal,0
192.168.7.156,2026-04-02 08:33,34,14,0.002,679,9,1,1,0.167,Normal,0
192.168.7.77,2026-04-02 08:25,20,3,0.085,1457,5,2,1,0.186,Normal,0
192.168.5.61,2026-04-02 08:45,139,2,0.807,508,39,93,1,0.998,BruteForce,1
192.168.4.192,2026-04-02 08:52,732,2,0.113,244,107,0,1,0.889,DDoS,1
192.168.6.17,2026-04-02 08:57,157,39,0.355,1038,23,2,0,0.174,Scanning,1
192.168.2.107,2026-04-02 08:36,35,10,0.086,211,7,2,1,0.113,Normal,0
192.168.8.103,2026-04-02 08:09,946,4,0.109,361,141,0,1,0.741,DDoS,1
192.168.2.172,2026-04-02 08:40,52,4,0.049,988,10,0,1,0.235,Normal,0
192.168.1.238,2026-04-02 08:25,12,6,0.04,576,4,2,1,0.078,Normal,0
192.168.5.116,2026-04-02 08:13,47,5,0.009,884,7,1,1,0.072,Normal,0
192.168.10.205,2026-04-02 08:55,20,13,0.016,1328,1,2,1,0.122,Normal,0
192.168.6.47,2026-04-02 08:21,11,6,0.036,1081,5,1,1,0.027,Normal,0
192.168.2.10,2026-04-02 08:54,36,10,0.023,917,7,1,1,0.091,Normal,0
192.168.10.115,2026-04-02 08:01,14,3,0.008,1110,1,2,1,0.251,Normal,0
192.168.2.204,2026-04-02 08:32,42,4,0.038,1088,5,2,1,0.038,Normal,0
192.168.8.51,2026-04-02 08:21,7,11,0.074,757,10,1,1,0.185,Normal,0
192.168.2.63,2026-04-02 08:10,131,72,0.273,541,26,5,0,0.01,Scanning,1
192.168.3.199,2026-04-02 08:03,167,3,0.758,414,21,91,1,0.954,BruteForce,1
192.168.5.40,2026-04-02 08:13,33,7,0.018,270,9,0,1,0.133,Normal,0
192.168.8.80,2026-04-02 08:58,646,1,0.088,110,98,0,1,0.904,DDoS,1
192.168.6.104,2026-04-02 08:57,49,6,0.055,592,7,2,1,0.282,Normal,0
192.168.5.121,2026-04-02 08:14,105,58,0.319,873,24,2,1,0.001,Scanning,1
192.168.10.25,2026-04-02 08:18,987,2,0.258,395,132,0,1,0.86,DDoS,1
192.168.1.182,2026-04-02 08:15,199,1,0.784,454,42,122,1,0.76,BruteForce,1
192.168.2.197,2026-04-02 08:55,48,8,0.082,1153,8,2,1,0.046,Normal,0
192.168.5.63,2026-04-02 08:36,14,12,0.007,1019,10,2,1,0.089,Normal,0
192.168.8.101,2026-04-02 08:03,90,1,0.724,180,47,103,1,0.694,BruteForce,1
192.168.9.192,2026-04-02 08:15,29,13,0.025,748,3,0,1,0.249,Normal,0
192.168.6.145,2026-04-02 08:44,11,8,0.011,429,9,1,1,0.063,Normal,0
192.168.7.83,2026-04-02 08:38,15,11,0.07,385,7,1,1,0.208,Normal,0
192.168.1.166,2026-04-02 08:04,41,50,0.171,1502,19,4,1,0.156,Scanning,1
192.168.9.151,2026-04-02 08:45,82,77,0.199,1212,13,2,0,0.169,Scanning,1
192.168.4.237,2026-04-02 08:47,38,6,0.033,1005,3,0,1,0.104,Normal,0
192.168.2.169,2026-04-02 08:10,60,47,0.124,663,13,2,0,0.197,Scanning,1
192.168.2.201,2026-04-02 08:13,13,2,0.092,1105,1,1,1,0.183,Normal,0
192.168.9.137,2026-04-02 08:29,1035,3,0.095,253,128,0,1,0.771,DDoS,1
192.168.7.2,2026-04-02 08:56,28,14,0.022,780,5,2,1,0.079,Normal,0
192.168.6.81,2026-04-02 08:43,422,4,0.079,136,108,0,1,0.762,DDoS,1
192.168.10.230,2026-04-02 08:12,19,9,0.022,1092,8,0,1,0.117,Normal,0
192.168.5.183,2026-04-02 08:02,14,7,0.085,320,8,0,1,0.067,Normal,0
192.168.6.125,2026-04-02 08:53,57,10,0.091,212,4,1,1,0.155,Normal,0
192.168.1.192,2026-04-02 08:24,56,8,0.063,605,3,0,1,0.043,Normal,0
192.168.10.240,2026-04-02 08:23,55,13,0.029,1446,6,1,1,0.158,Normal,0
192.168.1.1,2026-04-02 08:48,183,2,0.81,417,59,69,1,0.84,BruteForce,1
192.168.10.93,2026-04-02 08:45,49,12,0.096,1008,5,0,1,0.038,Normal,0
192.168.2.203,2026-04-02 08:28,24,11,0.012,1366,10,2,1,0.073,Normal,0
192.168.6.209,2026-04-02 08:50,14,6,0.075,1015,5,0,1,0.296,Normal,0
192.168.1.164,2026-04-02 08:01,440,1,0.145,350,93,0,1,0.774,DDoS,1
192.168.3.21,2026-04-02 08:21,16,7,0.029,245,9,2,1,0.272,Normal,0
192.168.5.49,2026-04-02 08:45,50,11,0.1,1312,5,0,1,0.231,Normal,0
192.168.4.10,2026-04-02 08:41,17,4,0.03,640,3,2,1,0.166,Normal,0
192.168.4.72,2026-04-02 08:36,79,3,0.706,501,21,93,1,0.985,BruteForce,1
192.168.6.209,2026-04-02 08:40,1190,3,0.17,275,194,0,1,0.828,DDoS,1
192.168.8.225,2026-04-02 08:12,146,65,0.248,1523,17,5,1,0.14,Scanning,1
192.168.5.146,2026-04-02 08:38,8,10,0.008,292,9,0,1,0.153,Normal,0
192.168.8.84,2026-04-02 08:16,89,3,0.506,460,57,106,1,0.719,BruteForce,1
192.168.3.68,2026-04-02 08:44,31,5,0.066,238,5,0,1,0.199,Normal,0
192.168.10.121,2026-04-02 08:17,29,6,0.043,655,7,2,1,0.084,Normal,0
192.168.2.75,2026-04-02 08:40,1086,1,0.198,190,90,0,1,0.75,DDoS,1
192.168.3.138,2026-04-02 08:26,18,7,0.01,516,10,1,1,0.172,Normal,0
192.168.4.45,2026-04-02 08:42,116,25,0.213,1808,21,0,1,0.125,Scanning,1
192.168.8.219,2026-04-02 08:59,175,80,0.386,573,22,1,0,0.165,Scanning,1
192.168.7.198,2026-04-02 08:46,95,62,0.349,815,19,1,1,0.199,Scanning,1
192.168.10.209,2026-04-02 08:20,16,8,0.031,803,3,0,1,0.219,Normal,0
192.168.7.102,2026-04-02 08:21,172,2,0.938,376,30,150,1,0.607,BruteForce,1
192.168.6.80,2026-04-02 08:20,42,10,0.078,501,8,1,1,0.181,Normal,0
192.168.5.75,2026-04-02 08:40,134,3,0.415,318,26,92,1,0.763,BruteForce,1
192.168.8.84,2026-04-02 08:58,59,7,0.01,1327,8,0,1,0.299,Normal,0
192.168.7.213,2026-04-02 08:49,29,5,0.026,1064,4,2,1,0.229,Normal,0
192.168.10.81,2026-04-02 08:46,11,7,0.028,442,5,1,1,0.146,Normal,0
192.168.9.82,2026-04-02 08:06,163,26,0.117,747,16,4,1,0.044,Scanning,1
192.168.8.97,2026-04-02 08:10,159,31,0.282,430,13,5,1,0.059,Scanning,1
192.168.6.64,2026-04-02 08:36,944,2,0.063,217,134,0,1,0.793,DDoS,1
192.168.9.210,2026-04-02 08:11,488,1,0.259,302,180,0,1,0.758,DDoS,1
192.168.8.35,2026-04-02 08:30,59,12,0.052,846,8,1,1,0.075,Normal,0
192.168.3.46,2026-04-02 08:12,60,2,0.02,1194,4,0,1,0.01,Normal,0
192.168.10.211,2026-04-02 08:49,56,9,0.01,914,10,1,1,0.165,Normal,0
192.168.5.49,2026-04-02 08:02,14,10,0.077,316,10,1,1,0.198,Normal,0
192.168.10.105,2026-04-02 08:24,60,2,0.027,628,9,1,1,0.164,Normal,0
192.168.1.179,2026-04-02 08:14,34,12,0.084,1351,7,0,1,0.087,Normal,0
192.168.9.202,2026-04-02 08:57,427,2,0.166,141,194,0,1,0.945,DDoS,1
192.168.4.221,2026-04-02 08:38,54,12,0.087,964,2,2,1,0.118,Normal,0
192.168.8.35,2026-04-02 08:22,19,12,0.064,516,5,2,1,0.093,Normal,0
192.168.8.135,2026-04-02 08:19,191,2,0.824,398,60,108,1,0.613,BruteForce,1
192.168.3.180,2026-04-02 08:11,77,2,0.666,547,32,72,1,0.86,BruteForce,1
192.168.4.240,2026-04-02 08:58,58,9,0.046,928,7,2,1,0.029,Normal,0
192.168.3.100,2026-04-02 08:11,116,61,0.199,1120,18,4,1,0.093,Scanning,1
192.168.6.201,2026-04-02 08:49,31,14,0.067,708,5,0,1,0.236,Normal,0
192.168.7.204,2026-04-02 08:19,976,4,0.069,103,148,0,1,0.703,DDoS,1
192.168.8.152,2026-04-02 08:34,954,2,0.204,379,180,0,1,0.897,DDoS,1
192.168.4.202,2026-04-02 08:18,48,3,0.062,887,1,2,1,0.284,Normal,0
192.168.2.213,2026-04-02 08:52,13,13,0.056,772,7,0,1,0.183,Normal,0
192.168.4.58,2026-04-02 08:59,7,8,0.076,230,5,1,1,0.067,Normal,0
192.168.8.68,2026-04-02 08:47,761,4,0.223,274,85,0,1,0.915,DDoS,1
192.168.7.237,2026-04-02 08:51,50,14,0.026,728,7,1,1,0.06,Normal,0
192.168.3.219,2026-04-02 08:03,461,4,0.197,189,159,0,1,0.782,DDoS,1
192.168.4.195,2026-04-02 08:40,32,6,0.075,580,5,2,1,0.201,Normal,0
192.168.9.146,2026-04-02 08:36,34,2,0.008,963,1,0,1,0.183,Normal,0
192.168.1.224,2026-04-02 08:25,17,13,0.029,257,10,1,1,0.121,Normal,0
192.168.1.127,2026-04-02 08:34,581,2,0.193,111,131,0,1,0.898,DDoS,1
192.168.3.10,2026-04-02 08:19,177,3,0.419,413,35,64,1,0.802,BruteForce,1
192.168.2.209,2026-04-02 08:44,160,52,0.224,998,24,3,1,0.168,Scanning,1
192.168.6.189,2026-04-02 08:59,147,3,0.749,332,57,127,1,0.663,BruteForce,1
192.168.5.149,2026-04-02 08:26,144,43,0.285,342,20,1,1,0.004,Scanning,1
192.168.10.190,2026-04-02 08:55,54,1,0.661,381,59,39,1,0.731,BruteForce,1
192.168.3.252,2026-04-02 08:01,95,1,0.858,511,45,139,1,0.861,BruteForce,1
192.168.4.223,2026-04-02 08:36,150,80,0.214,1193,19,1,1,0.186,Scanning,1
192.168.5.14,2026-04-02 08:26,47,6,0.065,1395,4,0,1,0.238,Normal,0
192.168.6.48,2026-04-02 08:05,20,12,0.09,808,4,2,1,0.252,Normal,0
192.168.1.214,2026-04-02 08:45,136,56,0.395,829,17,5,0,0.08,Scanning,1
192.168.6.230,2026-04-02 08:19,45,15,0.006,542,1,2,1,0.076,Normal,0
192.168.5.22,2026-04-02 08:55,29,3,0.028,900,1,2,1,0.07,Normal,0
192.168.5.34,2026-04-02 08:28,58,8,0.004,1292,9,0,1,0.101,Normal,0
192.168.2.27,2026-04-02 08:34,77,1,0.666,444,50,80,1,0.723,BruteForce,1
192.168.6.91,2026-04-02 08:58,44,10,0.074,666,6,1,1,0.03,Normal,0
192.168.8.156,2026-04-02 08:35,47,4,0.058,1238,9,1,1,0.039,Normal,0
192.168.3.92,2026-04-02 08:35,57,26,0.126,1493,30,0,0,0.151,Scanning,1
